Date,^GSPC,^OEX
2024-03-20,0.008864765516360184,0.009530040120104152
2024-03-21,0.003231309094528888,0.0005045968683690521
2024-03-22,-0.0014031718343267125,0.0006333422488745693
2024-03-25,-0.0030596403820319297,-0.0032115268880092253
2024-03-26,-0.002803721982805726,-0.0036522690455214643
2024-03-27,0.008593595582706042,0.006621833656701336
2024-03-28,0.0011158627007616052,1.211427782402605e-05
2024-04-01,-0.0020156145269577246,-0.0006901568200815772
2024-04-02,-0.007265388203672426,-0.006609970015101192
2024-04-03,0.001090527523337898,0.0005809105541791883
2024-04-04,-0.01241103561926225,-0.013019753389447157
2024-04-05,0.011038050135699558,0.011820963782153446
2024-04-08,-0.0003747011900415767,-0.0010903073343773789
2024-04-09,0.0014444494736345207,0.0008991896972168871
2024-04-10,-0.009501981832212592,-0.0070361564012842645
2024-04-11,0.007417221983342437,0.010661358117335668
2024-04-12,-0.014657587802248536,-0.01425563965156844
2024-04-15,-0.012094195787459195,-0.013036606260952691
2024-04-16,-0.0020586245275039964,-0.001450245861933243
2024-04-17,-0.005797375076004185,-0.005981574811238516
2024-04-18,-0.0022106017004853043,-0.002057943330202309
2024-04-19,-0.008797129654056974,-0.012675411514152513
2024-04-22,0.00869335115683908,0.009293912200511394
2024-04-23,0.01189356656772209,0.01300444128302951
2024-04-24,0.00021298737793290078,-0.0004247064523286217
2024-04-25,-0.0045869342701194095,-0.0067880028143648295
2024-04-26,0.010157381332325343,0.014129890006372879
2024-04-29,0.0031734080766393944,0.0023211883679834177
2024-04-30,-0.015855551118928123,-0.015805400249685773
2024-05-01,-0.0034413534856316866,-0.002917152864852693
2024-05-02,0.009087024725084856,0.010183534620986513
2024-05-03,0.012478557659508005,0.014679617851362093
2024-05-06,0.010273173691247842,0.010880105225262534
2024-05-07,0.0013425282288256131,0.00026761837186071655
2024-05-08,-5.835635193424912e-06,0.000689062357717119
2024-05-09,0.005078032639106711,0.0034666002592269375
2024-05-10,0.001648040080166728,0.0013437841816472359
2024-05-13,-0.00024133317386520824,0.0009149855340864297
2024-05-14,0.004826148527454041,0.005400204057720695
2024-05-15,0.01164782778729962,0.011898379003916017
2024-05-16,-0.0020838374740880464,-0.002009566970531886
2024-05-17,0.0011640956878937513,0.0009200285584754224
2024-05-20,0.0009159703084911664,0.0012202342165977638
2024-05-21,0.0024987497668926086,0.003955412976810838
2024-05-22,-0.0027097912093521476,-0.003112390919564915
2024-05-23,-0.007408162283471933,-0.005008934370156641
2024-05-24,0.0069766490766732595,0.007099362441777055
2024-05-28,0.00024877090688591537,0.003995016310900875
2024-05-29,-0.007394317215742535,-0.00541317882477209
2024-05-30,-0.005992957535754186,-0.009632971577954473
2024-05-31,0.007995824231928897,0.00650889854665873
2024-06-03,0.0011154602235352391,0.004269831280905254
2024-06-04,0.0015016810037827531,0.0031226038380995514
2024-06-05,0.011778015849957281,0.012805590078187786
2024-06-06,-0.00019983660163685183,0.0008933883035697602
2024-06-07,-0.0011158420502790662,-0.00021739354142381062
2024-06-10,0.002577529978240972,0.0018547162949981934
2024-06-11,0.0027067148552095224,0.00472593540795037
2024-06-12,0.008467720241887338,0.008869220273996179
2024-06-13,0.00234191143711672,0.004296801966895201
2024-06-14,-0.00039393828099749413,0.0023429161029978112
2024-06-17,0.007635164372320518,0.007252272277008278
2024-06-18,0.0025181541815171163,0.0016617885421081036
2024-06-20,-0.0025291273954115403,-0.002805198108003976
2024-06-21,-0.0015633517188252497,-0.0022680204031991533
2024-06-24,-0.0030698791558664423,-0.005624179898975402
2024-06-25,0.003925873679181344,0.007219879668351017
2024-06-26,0.0015711962247204525,0.004621491686113992
2024-06-27,0.0009069098567990731,0.0008383149498720641
2024-06-28,-0.0040920134623695995,-0.006022926680920496
2024-07-01,0.0026719909814295235,0.007003250638597542
2024-07-02,0.0061762057711850496,0.0067121408235165155
2024-07-03,0.0050715622695336636,0.006704465122022781
2024-07-05,0.00543397436096954,0.007788694129085462
2024-07-08,0.0010161824764044329,0.0010138634690930162
2024-07-09,0.0007407974780654752,0.0019037860220854014
2024-07-10,0.010156314878105886,0.010538487186505926
2024-07-11,-0.008801649969266724,-0.016146304771706883
2024-07-12,0.00550186402496512,0.0044858113413075735
2024-07-15,0.0028222164233526843,0.003738704776589028
2024-07-16,0.0063690499714532745,0.0028868892470290605
2024-07-17,-0.014025441523645543,-0.014977228730706298
2024-07-18,-0.007847112145350072,-0.007795431449883847
2024-07-19,-0.007165879226406085,-0.007732740558258769
2024-07-22,0.010734217246220293,0.010658921659404609
2024-07-23,-0.0015593176939461904,-0.00052799529153809
2024-07-24,-0.02342124222289286,-0.0270803168986263
2024-07-25,-0.005155889019717259,-0.006783278085635335
2024-07-26,0.011029420409570924,0.010201535224666295
2024-07-29,0.0008129795718284517,0.0005634951422392156
2024-07-30,-0.0049725143613676215,-0.007691698348626716
2024-07-31,0.015669980701917767,0.018850400705835248
2024-08-01,-0.013788123791990166,-0.014311548834282258
2024-08-02,-0.01855290660855327,-0.01819888205179877
2024-08-05,-0.0304270413923931,-0.03394882370941752
2024-08-06,0.010300849493599515,0.009086306354574945
2024-08-07,-0.007764715388769489,-0.007848117269759158
2024-08-08,0.02278113959089888,0.023620844620822198
2024-08-09,0.004660798434381699,0.005509858994426497
2024-08-12,4.30330517200971e-05,0.001700072685625359
2024-08-13,0.016707233419049988,0.019337719207780817
2024-08-14,0.00381643656119841,0.0037149630599192787
2024-08-15,0.01600448993130413,0.017259858403750696
2024-08-16,0.0019878023683961516,0.00267942080522865
2024-08-19,0.009675327436177775,0.010657279664451468
2024-08-20,-0.001986527237609709,-0.0011379165703511625
2024-08-21,0.004230714721006796,0.002731671594322903
2024-08-22,-0.00897294225665722,-0.011232751862968378
2024-08-23,0.01141793740166443,0.011818759576116526
2024-08-26,-0.0031587101696058145,-0.003535831650064428
2024-08-27,0.0015939251127232035,0.0016477356117227504
2024-08-28,-0.005993900794735212,-0.0071459315270092985
2024-08-29,-3.937984343658622e-05,-0.001972361332746059
2024-08-30,0.010042457079144168,0.010431451302126108
2024-09-03,-0.021377963372397696,-0.023332258916681996
2024-09-04,-0.0016038290273809634,-0.0018809347807742355
2024-09-05,-0.003022581014674196,-0.0011311115206628047
2024-09-06,-0.017410944507424406,-0.020147617812362285
2024-09-09,0.011513534435818254,0.011744210914841886
2024-09-10,0.004462699977793541,0.005966824050382689
2024-09-11,0.01060855564984334,0.014037675134798457
2024-09-12,0.00746735215680267,0.008482574450215124
2024-09-13,0.0053931422343560355,0.003614005888132967
2024-09-16,0.0012558408673102855,-0.0006692556112873756
2024-09-17,0.00026451509389645083,0.00011467363894960387
2024-09-18,-0.0029006587083132912,-0.0028516878192171675
2024-09-19,0.016834356892725128,0.018614418979284855
2024-09-20,-0.0019429136300157343,-0.0017671016786202248
2024-09-23,0.0028053344257131223,0.002156573642473054
2024-09-24,0.002508031103345345,0.00342929251978639
2024-09-25,-0.001862983206212128,-0.0003953127857589674
2024-09-26,0.004030542158199222,0.002746159155285152
2024-09-27,-0.0012540029000721238,-0.002426992146580109
2024-09-30,0.004227603658441509,0.005335275123537633
2024-10-01,-0.009367848694454447,-0.010939821402907855
2024-10-02,0.00013838132698647728,0.00014219095449984884
2024-10-03,-0.0016828286544586894,-0.0007952646504251488
2024-10-04,0.008930255699186382,0.01018862942832221
2024-10-07,-0.009632263829388773,-0.010017125114568273
2024-10-08,0.009642706804694385,0.0115224063527033
2024-10-09,0.007088231016994585,0.006740616933475513
2024-10-10,-0.0020722685059824846,-0.0016207935717505344
2024-10-11,0.00603360870729872,0.0037431788576746602
2024-10-14,0.007678114574594323,0.007671729424811971
2024-10-15,-0.0076385660375134215,-0.007253533497768175
2024-10-16,0.004668232782779766,0.004194003400313018
2024-10-17,-0.00017117512853816633,0.0007221978160447594
2024-10-18,0.003963686942774387,0.004109753872671973
2024-10-21,-0.001824432756419033,0.0008284465045674733
2024-10-22,-0.0004749666671957937,0.0018030946478071828
2024-10-23,-0.009233824267679564,-0.01180757983475738
2024-10-24,0.0021434731305568283,0.003097710179482929
2024-10-25,-0.00029949201318627087,0.0012322142650454267
2024-10-28,0.002647934626732945,0.002481031027582171
2024-10-29,0.0016128259449012198,0.002804154586998083
2024-10-30,-0.0033056916724881185,-0.003834263039781142
2024-10-31,-0.018790134928745348,-0.020805337313312727
2024-11-01,0.004084158004525459,0.005424320040937892
2024-11-04,-0.0028160448131902913,-0.004484958295969329
2024-11-05,0.012191031029563081,0.011558425715785393
2024-11-06,0.024981280957186654,0.02594823550704809
2024-11-07,0.007403754173995657,0.009172122942690706
2024-11-08,0.0037497940357180464,0.00250861732799083
2024-11-11,0.0009685941909569238,-0.0004901437468232884
2024-11-12,-0.0028968514769364996,-0.0012195751437431778
2024-11-13,0.00023220076414018386,0.0002730765294529534
2024-11-14,-0.006068108582244,-0.00485365028978253
2024-11-15,-0.013291430866793769,-0.015444240610573923
2024-11-18,0.003910159746206537,0.003973878877217046
2024-11-19,0.003955750520596487,0.005908814099057859
2024-11-20,2.19506213354446e-05,-0.001268519115580609
2024-11-21,0.005326251844288491,0.001547873574172804
2024-11-22,0.0034619595915364653,0.001660449554421033
2024-11-25,0.0030159278201245415,0.0014662801616272484
2024-11-26,0.005705697155263866,0.007506636899211176
2024-11-27,-0.003808481083577712,-0.004080952613787708
2024-11-29,0.005592120396801623,0.006823342915659295
2024-12-02,0.0024454638805813736,0.0047838179559855564
2024-12-03,0.0004513472420221813,0.002174619407234963
2024-12-04,0.00603318162813612,0.008051262718488467
2024-12-05,-0.0018715258393823342,0.000427495832296653
2024-12-06,0.0024923453675383123,0.003930415780036278
2024-12-09,-0.006163167285227462,-0.0057672660726091046
2024-12-10,-0.002968284314279252,-0.0010063924695628596
2024-12-11,0.008132626411368235,0.010907473669827448
2024-12-12,-0.005428731461463251,-0.006098745029799606
2024-12-13,-2.646698937187397e-05,0.0016202297095172088
2024-12-16,0.0037921550087844295,0.0064248686244061165
2024-12-17,-0.0038714794806554956,-0.002053974450517741
2024-12-18,-0.02993650530451818,-0.02974551625902478
2024-12-19,-0.0008654867505367934,0.0010637632476739023
2024-12-20,0.010810479402397299,0.009735732053225137
2024-12-23,0.007260849585616372,0.009186576603582111
2024-12-24,0.010982233165126825,0.01206189777443149
2024-12-26,-0.0004057410882578191,-0.0006683527837776047
2024-12-27,-0.01111730496491221,-0.012257072154159354
2024-12-30,-0.010759673941729728,-0.011087676125913043
2024-12-31,-0.0042940064589823065,-0.006053836539692659
2025-01-02,-0.002226363149448992,-0.0025635993117513497
2025-01-03,0.01251735670782609,0.012704948529012675
2025-01-06,0.005522766496818171,0.0077277868215677985
2025-01-07,-0.011166021516637011,-0.013987717995634918
2025-01-08,0.0015591440938312422,0.000613304125489054
2025-01-10,-0.015531637650233373,-0.015715724395104873
2025-01-13,0.0015742043780551176,0.0001574243903856194
2025-01-14,0.001145623334164268,-0.0023291281390564623
2025-01-15,0.018147132504516373,0.020917383638887167
2025-01-16,-0.0021149243408667613,-0.00756615378633061
2025-01-17,0.009941478308394033,0.012112720686762302
2025-01-21,0.00873000944059605,0.006867862109782256
2025-01-22,0.006119181086994129,0.00898688703088495
2025-01-23,0.005299419459529372,0.005964528812690857
2025-01-24,-0.002859215984467759,-0.0029946479971606657
2025-01-27,-0.014688059032112328,-0.016983834862178034
2025-01-28,0.009175644177716802,0.013623526227452956
2025-01-29,-0.004689876056919602,-0.005339118581048184
2025-01-30,0.005261548152180238,0.0027979449402871
2025-01-31,-0.005059603990267195,-0.004162629603628636
2025-02-03,-0.007637690729495203,-0.009232414437600176
2025-02-04,0.007198907403029114,0.008954487344965173
2025-02-05,0.003901053915613614,0.0022785581068427933
2025-02-06,0.003637674355266266,0.004652714415903493
2025-02-07,-0.0095098456936602,-0.011745800100406654
2025-02-10,0.006690112295455172,0.007049160576475016
2025-02-11,0.00033952514367385523,0.0016388657901426837
2025-02-12,-0.0027275831896475754,-0.0009931463660917898
2025-02-13,0.010372313214235747,0.01105812296635934
2025-02-14,-7.19463955744955e-05,0.0009187999051849118
2025-02-18,0.002442003655551809,-0.00021706209235233977
2025-02-19,0.0023741488668242434,0.0031315795599626806
2025-02-20,-0.004343604884290259,-0.004057272271956968
2025-02-21,-0.017211396672539132,-0.016956801369523985
2025-02-24,-0.004981493566252351,-0.005797710900389246
2025-02-25,-0.004690715138395557,-0.006499146669963839
2025-02-26,0.00013601502958346571,-0.00028235865915508926
2025-02-27,-0.015991742678524653,-0.018212712803011212
2025-02-28,0.015729780420663385,0.01746519975442928
2025-03-03,-0.017753402648308866,-0.02065104168473995
2025-03-04,-0.012310288231505477,-0.011271842251228173
2025-03-05,0.011097472528735688,0.011883797358643937
2025-03-06,-0.017979677107455568,-0.018369655766196098
2025-03-07,0.005505435045454467,0.005197005329080191
2025-03-10,-0.027343541788428148,-0.03123102056242527
2025-03-11,-0.007596646918536578,-0.006797089715730338
2025-03-12,0.004874967940490777,0.007135245563757589
2025-03-13,-0.013988366806464148,-0.015205487798810981
2025-03-14,0.02104290595319694,0.021052564813912975
2025-03-17,0.0063956349746060355,0.003009111611774539
2025-03-18,-0.010710667074319702,-0.012393501046361867
2025-03-19,0.010740608172953766,0.011431520291851441
2025-03-20,-0.002187283513782985,-0.0018097561243777265
2025-03-21,0.0008243136078323211,0.00370365684708075
2025-03-24,0.01749211712863917,0.017946885809323538
2025-03-25,0.0015730954906538206,0.0029263126943133502
2025-03-26,-0.011219640357598032,-0.014298242592095545
2025-03-27,-0.0033124610071321114,-0.003251262990277604
2025-03-28,-0.019934601126853548,-0.02217692372477085
2025-03-31,0.005523240357645722,0.004716283167099846
2025-04-01,0.0037741045552120668,0.0040988892811944025
2025-04-02,0.006705661429484109,0.005717038589554786
2025-04-03,-0.04960591182899663,-0.050906617562268594
2025-04-04,-0.061609061898230934,-0.06129818114136246
2025-04-07,-0.0023341946059635883,-0.0006175138808619723
2025-04-08,-0.015825083277054855,-0.01592874256236314
2025-04-09,0.09089487983303646,0.0971404220952228
2025-04-10,-0.03522060702411168,-0.037302361394303
2025-04-11,0.01793038083577807,0.018894230991621852
2025-04-14,0.007913319326342991,0.006238677582491059
2025-04-15,-0.001729275225300909,-0.0016392060780332242
2025-04-16,-0.022663253964902527,-0.027043085990544058
2025-04-17,0.0013259586237727749,-0.00043615128751114306
2025-04-21,-0.02384964833401801,-0.024047586689987095
2025-04-22,0.02480695212545062,0.024719483638371616
2025-04-23,0.016523864366879457,0.019044988707401726
2025-04-24,0.020056628082583162,0.02135975375746431
2025-04-25,0.0073460847957005125,0.010895624392908343
2025-04-28,0.0006405015390019333,-0.0005524170252844644
2025-04-29,0.005785641545556399,0.005399158717765094
2025-04-30,0.0014788972519335208,0.0006941408278845659
2025-05-01,0.006279345716451974,0.009036013727193678
2025-05-02,0.014619191109112719,0.013627738755052481
2025-05-05,-0.006402047029318447,-0.008232633580038973
2025-05-06,-0.007722985278391797,-0.008356262365440237
2025-05-07,0.004336938106710132,0.004056464555331033
2025-05-08,0.005783021147465641,0.006101522774631638
2025-05-09,-0.0007117341348763632,-0.00102653361841498
2025-05-12,0.03203997667702081,0.03507894417499117
2025-05-13,0.007222059020245977,0.008713750733228184
2025-05-14,0.001023891242276054,0.0038652048628311235
2025-05-15,0.004123817438757677,0.002283383176644349
2025-05-16,0.006980849368100189,0.005896780603854941
2025-05-19,0.0008757295660482738,0.0006427306597392497
2025-05-20,-0.0038877770695725784,-0.003997634074041339
2025-05-21,-0.016266719267758897,-0.014377397922172226
2025-05-22,-0.0004449700224211693,0.0007877830925875252
2025-05-23,-0.006730899591473139,-0.008224908976076584
2025-05-27,0.02025258080218437,0.021710459422483078
2025-05-28,-0.005586802576444734,-0.0042996325122079005
2025-05-29,0.0040031708706317415,0.005149104394275644
2025-05-30,-8.118845699520562e-05,-0.00027035442105938483
2025-06-02,0.004093651490626028,0.004999910380937333
2025-06-03,0.005783533535368979,0.00542454865468361
2025-06-04,7.368474471916267e-05,0.0013541028076093906
2025-06-05,-0.005291357978698112,-0.00712017048916956
2025-06-06,0.010228196215376713,0.011202249315894941
2025-06-09,0.0009195251863913659,0.0025556376420665526
2025-06-10,0.005468012541646841,0.006566956918019779
2025-06-11,-0.002747660318287345,-0.003033862772282558
2025-06-12,0.0038151330716763875,0.0038010373123230357
2025-06-13,-0.01136066859010289,-0.011098316090501232
2025-06-16,0.0093488231481891,0.009725765625487747
2025-06-17,-0.008387259723643134,-0.008650253948437943
2025-06-18,-0.00030928803472058796,-0.0003788769049109194
2025-06-20,-0.002181035215587759,-0.003614663251928007
2025-06-23,0.009560655071259439,0.00944181288815368
2025-06-24,0.011060328616958607,0.011197636994774638
2025-06-25,-3.286108349665331e-06,0.0031596856460815994
2025-06-26,0.007988131032516797,0.008295616807379978
2025-06-27,0.005205399256150098,0.0057562931604611105
2025-06-30,0.005151137506128882,0.0047159677413600035
2025-07-01,-0.0011191571098791433,-0.0036312612941339084
2025-07-02,0.0047338743064907745,0.006450794844410443
2025-07-03,0.00830437821066394,0.008771708234736894
2025-07-07,-0.007893368104244017,-0.008297031964623615
2025-07-08,-0.0007161432504695748,-0.001706448827652582
2025-07-09,0.00604380277677969,0.0072117838299001254
2025-07-10,0.0027424410729257912,0.002577428691660195
2025-07-11,-0.0033029717732258423,-0.0022227284309087937
2025-07-14,0.0014064243309367943,0.0012029780850152493
2025-07-15,-0.003964145065672561,-0.0005005424896292122
2025-07-16,0.0031885685253844154,0.0032684391320482423
2025-07-17,0.005359380240011013,0.004623082967458723
2025-07-18,-9.049030280841674e-05,-0.0005453099912795192
2025-07-21,0.001398157005673256,0.003209214246171864
2025-07-22,0.0006373284966667569,-0.0025091008124349078
2025-07-23,0.007781532145702873,0.008196404705373061
2025-07-24,0.0006979799969332514,0.0015404954604621977
2025-07-25,0.003966451001680552,0.0030644841531641547
2025-07-28,0.00017684247126657597,0.00238828226107525
2025-07-29,-0.002963830197466829,-0.004121824646930467
2025-07-30,-0.0012502139385094711,0.00010838582373866703
2025-07-31,-0.003701662046374567,-0.0013945730633867445
2025-08-01,-0.0161213871855698,-0.018361252629967198
2025-08-04,0.014629564491414495,0.014899813132060007
2025-08-05,-0.004869703780462017,-0.003843315033735602
2025-08-06,0.007255522219852605,0.009913660040066443
2025-08-07,-0.0007977981718278668,-0.0008093910964482155
2025-08-08,0.0077694548163894745,0.010698270573187191
2025-08-11,-0.0025072683938851073,-0.0025483843425054093
2025-08-12,0.011281559075170764,0.01102472513843217
2025-08-13,0.0032248733840464015,0.0008783972921307482
2025-08-14,0.00030304487855445177,0.00286419269163223
2025-08-15,-0.0029013399163647113,-0.0018897771951635958
2025-08-18,-0.00010076825773579619,-0.00014366279250227409
2025-08-19,-0.005875329112207127,-0.00979133127626359
2025-08-20,-0.002434630632264957,-0.003768186283087559
2025-08-21,-0.004012219728951123,-0.004007987266751962
2025-08-22,0.015072285158779139,0.014863407285929612
2025-08-25,-0.004275512539646319,-0.0026266769589942886
2025-08-26,0.00412547371011636,0.0046968875571477145
2025-08-27,0.0023881304533030262,0.002134430410765523
2025-08-28,0.003151747441466755,0.003811365638711522
2025-08-29,-0.006418740402792551,-0.007621652199634769
2025-09-02,-0.006946350061030363,-0.006536238739464345
2025-09-03,0.005087112302941308,0.007680827009105745
2025-09-04,0.008311847102873571,0.008375799684367302
2025-09-05,-0.00317017266993674,-0.004124648382071349
2025-09-08,0.0021037644508885675,0.002142057321571014
2025-09-09,0.0026845470300734414,0.004579668385870261
2025-09-10,0.0029790282293981275,0.004906516083720999
2025-09-11,0.008450087623093565,0.005448630023623441
2025-09-12,-0.00048287788142832935,0.002289104983989401
2025-09-15,0.004695577726559718,0.007044976313588724
2025-09-16,-0.0012887604333313247,-0.0003880770034032183
2025-09-17,-0.0009706390782443865,-0.0014930166178379158
2025-09-18,0.004777687836708263,0.0032865469588763256
2025-09-19,0.004873523937481177,0.0071782985763961015
2025-09-22,0.004400350714762291,0.005224521907204697
2025-09-23,-0.005517351828739721,-0.007821417804723053
2025-09-24,-0.0028506771652953692,-0.0021868876369123998
2025-09-25,-0.005021648742526333,-0.003954574184139092
2025-09-26,0.005884489130413512,0.004235345980396427
2025-09-29,0.002632077259912619,0.001595709451163014
2025-09-30,0.004082503613507919,0.004189742739112845
2025-10-01,0.0033941541712235066,0.0040736718160316755
2025-10-02,0.0006181636213842448,7.173609265192338e-05
2025-10-03,6.55106568658717e-05,-0.0010586843544074015
2025-10-06,0.003639959282762629,0.0049576677765719
2025-10-07,-0.003818687706853079,-0.003152007908652662
2025-10-08,0.005810748494187323,0.005730125520154153
2025-10-09,-0.0027593739802789824,-0.0007932792829651792
2025-10-10,-0.027485975439899807,-0.028812231172218095
2025-10-13,0.015478263036934031,0.017117383107557744
2025-10-14,-0.00156555149694257,-0.004526809691328366
2025-10-15,0.004017918503427979,0.004899610148203348
2025-10-16,-0.006314280275141975,-0.004802932329098418
2025-10-17,0.0052568739445263,0.005962503263808396
2025-10-20,0.010615724136144117,0.010952783330837376
2025-10-21,3.269591641698797e-05,-0.0007397332793525685
2025-10-22,-0.005351834774743029,-0.005375791836557763
2025-10-23,0.0058104798620133855,0.005218258584906504
2025-10-24,0.007871361975244856,0.009287058471345096
2025-10-27,0.012215141327379352,0.01483197307764432
2025-10-28,0.0022853305022299255,0.006746556802250975
2025-10-29,-4.3579204733175357e-05,0.003237063575489671
2025-10-30,-0.009954191424534511,-0.011996407088193273
2025-10-31,0.0026145009178832708,0.0032799999160981895
2025-11-03,0.0017192339969181521,0.0026740663623002624
2025-11-04,-0.011806250392326715,-0.012809922356734567
2025-11-05,0.0036468976756877185,0.002435586156631799
2025-11-06,-0.011241134514722728,-0.012731408093655198
2025-11-07,0.0012610463474931072,-0.0015747584649917407
2025-11-10,0.015283626703501816,0.01814769773193255
2025-11-11,0.0020731999523923177,0.0026147603508798094
2025-11-12,0.0006293191259445972,0.000284300354258968
2025-11-13,-0.01669545163092778,-0.0176044552542085
2025-11-14,-0.0005018514712717733,-0.00023326145535922642
2025-11-17,-0.009204497894305158,-0.007948178538931
2025-11-18,-0.008290709844169318,-0.010363870984901966
2025-11-19,0.00374680773726533,0.005000864405017809
2025-11-20,-0.01568972611631523,-0.015537156657217643
2025-11-21,0.009775103041592069,0.007228657818872868
2025-11-24,0.015348818899081837,0.0182269962739498
2025-11-25,0.009020886000832944,0.007215242679326914
2025-11-26,0.006882969436149685,0.006433135978465549
2025-11-28,0.005340487341137372,0.005081465163574811
2025-12-01,-0.005337548746055966,-0.004675246024382853
2025-12-02,0.002454221195936617,0.0031619201578529338
2025-12-03,0.0029753605210852863,0.0015860215208099641
2025-12-04,0.001079738711974404,0.0009445629161551714
2025-12-05,0.0019347688846794776,0.0021067232472646393
2025-12-08,-0.0034833153316476935,-0.0029088208481060905
2025-12-09,-0.0008767431610132386,-0.0010472067752120558
2025-12-10,0.006726880659139976,0.004332822804712877
2025-12-11,0.00207719198371703,-9.848373961467479e-05
2025-12-12,-0.010720913458554537,-0.010306283280169809
2025-12-15,-0.0015978388918367072,-0.0027033297320352046
2025-12-16,-0.00238676400843967,-0.0007694917392581728
2025-12-17,-0.01165985661137129,-0.013197270686870608
2025-12-18,0.007902951520479156,0.008721048620876939
2025-12-19,0.008779407421828872,0.009602083285118426
2025-12-22,0.006415870575561936,0.005364321951307631
2025-12-23,0.004540067046788208,0.006697024723435744
2025-12-24,0.003216304344700708,0.0030337098952163528
2025-12-26,-0.00030440987710828846,-0.00042047630177353973
2025-12-29,-0.003498162923937312,-0.004101803687899594
2025-12-30,-0.0013766142506534472,-0.0008681259517102506
2025-12-31,-0.007384867434248815,-0.006354393557603344
2026-01-02,0.0018929140261155547,-0.0010786201626513526
2026-01-05,0.006334024511051582,0.004313118741017396
2026-01-06,0.0061775920038938375,0.0026710536401527317
2026-01-07,-0.0034458535710101927,-0.0003823349964495557
2026-01-08,7.654532942294603e-05,-0.0008348412253850096
2026-01-09,0.006454611138321038,0.004828136336656662
2026-01-12,0.0015763900591805138,0.0013410720452866113
2026-01-13,-0.0019410055882070072,-0.002585602446865955
2026-01-14,-0.005347633584135448,-0.007494412135098571
2026-01-15,0.002576603920444464,0.0008846246751328278
2026-01-16,-0.0006425086684515026,-0.0012777423206140445
2026-01-20,-0.020842460953261224,-0.023315042150759812
2026-01-21,0.01152111763356032,0.009786416088125605
2026-01-22,0.0054725007079021405,0.007484775367985489
2026-01-23,0.0003268164274822459,0.0019553067177687086
2026-01-26,0.00499359426016032,0.005543656954774307
2026-01-27,0.004073587840441241,0.0039095628399709445
2026-01-28,-8.172639170147053e-05,-0.0004722498150595934
2026-01-29,-0.0012934674424623016,-0.0026872793666968
2026-01-30,-0.0043111794144580756,-0.0011776086509313916
2026-02-02,0.005376785277364613,0.005090040839420997
2026-02-03,-0.008439495590663714,-0.009577558222182123
2026-02-04,-0.005085300155013826,-0.005142091655582538
2026-02-05,-0.01232667785383289,-0.014110975720176276
